anime,baidu_anime_baidu_anime_sum_log_minmax,baidu_anime_baidu_anime_mean_log_minmax,bilibili_anime_orignaldata_likes_log_minmax,bilibili_anime_orignaldata_coins_log_minmax,bilibili_anime_orignaldata_collections_log_minmax,bilibili_anime_orignaldata_shares_log_minmax,bilibili_anime_orignaldata_followers_log_minmax,bilibili_anime_orignaldata_play_count_log_minmax,bilibili_anime_orignaldata_score_minmax,bilibili_anime_orignaldata_total_rating_count_log_minmax,bilibili_anime_creations_creations_log_minmax,bilibili_anime_creations_videos_log_minmax,bilibili_anime_comments_total_reply_log_minmax,douban_anime_douban_anime_score_x_minmax,douban_anime_douban_anime_votes_douban_log_minmax,douban_anime_douban_anime_comment_count_log_minmax,douban_anime_douban_anime_review_count_log_minmax,douyin_anime_douyin_anime_num_log_minmax,douyin_anime_douyin_anime_likes_log_minmax,douyin_anime_douyin_anime_comments_log_minmax,douyin_anime_douyin_anime_shares_log_minmax,imdb_anime_Sheet1_votes_log_minmax,imdb_anime_Sheet1_rating_minmax,industry_anime_industry_anime_game_count_log_minmax,industry_anime_industry_anime_show_count_log_minmax,industry_anime_industry_anime_work_count_log_minmax,industry_anime_industry_anime_patent_count_log_minmax,tieba_anime_tieba_anime_followers_log_minmax,tieba_anime_tieba_anime_posts_log_minmax,weibo_anime_weibo_anime_posts_minmax
从姑获鸟开始,0.796838111106051,0.6276736443675318,0.7170416439085271,0.7075337322737303,0.6478958332663067,0.655019046603234,0.6891697567561121,0.7167988287152283,0.9595959595959596,0.6331413935755948,0.0,0.11153299856249912,0.6922229100841766,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,1.0,0.0,0.5424466894458402,0.47186856218825,0.2
从姑获鸟开始之龙城风云,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
从零开始当首富,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.7817073715639012,0.0,0.0,0.1
仙女奇缘,0.5382532695117174,0.15784711959056827,0.2707107376978836,0.14319812314480898,0.30992190500097144,0.17361928856114503,0.24711567855858782,0.26697820303288106,0.0,0.0,0.0,0.11153299856249912,0.2360536819997773,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.23756053652125123,0.15359220128010365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06667270689314406,0.164678775247212,0.1
仙女奇缘 Dazzle,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
仙王的日常生活,0.7872381711194981,0.6100903369114024,0.8909311231300765,0.8289662118789523,0.8325236229599544,0.7598805163198422,0.9710885840849763,0.8632396405282564,0.8585858585858586,0.7326721562811671,0.0,0.11153299856249912,0.7947739706440816,0.3857142857142858,0.6792577002667036,1.0,1.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.5287310111094334,0.4118070089449655,0.8
伍六七,0.7975268795756333,0.6289352730422858,0.9900098352936183,0.9716200713585307,1.0,0.9303766278946605,1.0,0.9221768816980583,0.7777777777777778,1.0,0.0,0.11153299856249912,0.9312248998868469,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.6140850785586331,0.8153655141066319,0.8324910029090734,0.7197622263901787,0.0,0.0,1.0,0.0,0.0,0.0,0.41749512352578705,0.27819196289023224,0.85
伍六七之记忆碎片,,,,,,,,,,,,,,0.7285714285714286,0.698190590765217,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
休,0.777769418042799,0.592749456012376,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.6905624895013392,0.635975059783434,0.6236143474506904,0.5518988987905805,0.0,0.0,1.0,1.0,1.0,0.35713794776197977,0.28414970973949893,0.28124842668474587,0.55
伞少女,0.7097565932717514,0.4682915396383368,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.5000000000000001,0.6982257735951579,1.0,1.0,0.13896400551613072,0.21825489351908453,0.1388928236260648,0.24827428139283872,0.0,0.0,1.0,0.0,0.0,0.0,0.21219644655344141,0.1511092311081185,0.15
传闻中的白月光,0.0,0.20187773557734828,0.516585729729849,0.3987303095977407,0.5009785741642304,0.2809348700128718,0.4119285363491348,0.4838351532882719,0.0,0.0,0.0,0.11153299856249912,0.3689362782935244,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.7641472955111835,0.0,0.0,0.45
传闻中的陈芊芊,,,,,,,,,,,,,,0.6571428571428571,0.9135397819679552,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
伦敦市的野生乐园 The Unnatural History of London,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
你好！卟卟,0.0,0.20187773557734828,0.31894037913938145,0.31467218793547513,0.30766072996433164,0.3221969922394564,0.2121685409247377,0.37965583763888555,0.0,0.0,0.0,0.11153299856249912,0.18894612619117765,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
你的人生是我来迟了,0.0,0.20187773557734828,0.6539360378150374,0.6057974520226278,0.6488878128837898,0.6035516618285842,0.6540239871953958,0.6675880592781327,0.8181818181818181,0.5128230071863855,0.0,0.21815682436668743,0.639499443868691,0.7571428571428572,0.0,0.8307288853500218,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
信息素说我们不可能,0.7816199001745711,0.5998008737217732,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
假如我是武松,0.5193741995497114,0.12459398931958908,0.3054733980326017,0.25495543689747485,0.32506695707527694,0.2660754446347622,0.25839798626154714,0.3751974690774717,0.0,0.0,0.0,0.11153299856249912,0.2906713611506678,0.7857142857142857,0.6560593760476678,1.0,0.5885190554114832,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05
傲世九重天,0.7966643257773153,0.6273553204251786,0.7438637713458709,0.7185488837156158,0.7726780264428972,0.8460948888861181,0.7404683157663484,0.7866980306577284,0.898989898989899,0.6563155775429371,0.0,0.11153299856249912,0.7571820991859348,0.7571428571428572,0.0,1.0,0.227670248696953,0.0,0.36025644977038523,0.22774791210613674,0.2251236646038574,0.0,0.0,0.0,0.0,0.0,0.0,0.852987607196306,0.7970350462757186,0.65
儿童小百科,0.0,0.20187773557734828,0.2444940348565042,0.20978145862365005,0.34303920802811305,0.31664962417770415,0.1705022654438706,0.28518980926523985,0.0,0.0,0.0,0.11153299856249912,0.26256656869739636,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.06650219735141272,0.0,0.0,0.45
元气奇事,0.0,0.20187773557734828,0.7178719523925023,0.6184563228474533,0.5384752493705619,0.4390869029412147,0.6442298829826051,0.5686004910725019,0.0,0.0,0.0,0.11153299856249912,0.6521121067240809,0.7571428571428572,0.0,0.4346659056725794,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.9234653046378367,0.9885057471264368,0.0,0.0,0.0,0.0,0.0,0.0,0.35
光影天炎战甲,0.0,0.20187773557734828,0.5390026538043581,0.4308340968186523,0.5201866702465199,0.5125204921177925,0.43330329513484944,0.5001176360301817,0.0,0.0,0.0,0.11153299856249912,0.5757830987584162,0.7571428571428572,0.0,0.10338293337114146,0.0,0.6905624895013392,0.34855928349697873,0.38928249980954527,0.1894170880201657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
全职高手荣耀小剧场,0.0,0.20187773557734828,0.5795848917493875,0.44325508441822603,0.409969528404877,0.45918208604433186,0.49224332836536616,0.47110159178825756,0.0,0.0,0.0,0.7363298010156273,0.4936847772280583,0.7571428571428572,0.0,0.5137472511357584,0.0,0.3140379474639573,0.2572199202211661,0.1896182035536025,0.1468974731601109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
公众应急知识,0.0,0.20187773557734828,0.2057895417898832,0.07159906157240449,0.23823059068539104,0.16431236242070246,0.07606444138111086,0.1956123815088222,0.0,0.0,0.0,0.11153299856249912,0.16385303745267144,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.4773446843738779,0.0,0.0,0.95
六样情,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
冒险小王子,0.6333850303023154,0.32900954615764255,0.17326912219282423,0.1355219348214743,0.16902540323842302,0.054770787473567485,0.10616412578734623,0.19292042624225883,0.0,0.0,0.0,0.5266852290519933,0.18143600284888686,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.40567647295625425,0.4102549081971275,0.7
冒险小王子 第二季,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
冬日追逐,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.6789460910641313,0.6569876526274894,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
冰封末日：绝无生还之路,0.0,0.20187773557734828,0.432390417782021,0.3405737963359088,0.4808387656992651,0.2738539373678374,0.4036686517219352,0.4353089968237034,0.0,0.0,0.0,0.11153299856249912,0.3752433759038041,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
凌天独尊,0.0,0.20187773557734828,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.4568515172331442,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.08413158906006678,0.28472427716285187,0.25
凸变英雄X,,,0.964162961460778,0.876049148058922,0.957265687646748,0.9693274071149834,0.9010104731133888,0.913039666959385,0.9393939393939394,0.8333988131421626,0.0,0.11153299856249912,0.9386339623431422,0.5428571428571429,0.559797453522116,1.0,1.0,0.6669167414895798,0.7150548324928429,0.6157336850223729,0.6211520805641132,0.0,0.0,1.0,0.0,0.0,0.9290785110140436,0.3116819167122603,0.24257342312247593,0.15
凸变英雄x,0.6829980793116475,0.41940625779397595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凹凸世界·Reborn,0.0,0.20187773557734828,0.8103712730822328,0.8304709651849751,0.8409353453845605,0.8068662766345731,0.9042864968218103,0.6964009576928619,0.0,0.0,0.0,0.11153299856249912,0.8636531814048648,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
凹凸世界·新生 AOTU·Reborn,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
凹凸学园,0.0,0.20187773557734828,0.783713008992466,0.6837329606832543,0.7415551494477024,0.617346906017524,0.7617316315725566,0.6752193177088036,0.9494949494949495,0.5546841009009884,0.0,0.11153299856249912,0.6888352715363781,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.04206579453003339,0.04215085404037592,0.6
凹凸学园 第三季,,,,,,,,,,,,,,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
出动 安全救援号,0.0,0.20187773557734828,0.2088856076285815,0.11677303984622925,0.1369826129930709,0.15376103979889064,0.07700410015047023,0.28452678717678737,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.14552373966029739,0.164678775247212,0.4
出口,0.7373560702703806,0.5187697648754636,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.4751210730425024,0.5893737726169131,0.6208076297174882,0.5039218284359523,0.0,0.0,1.0,1.0,1.0,0.5639820900623935,0.6291976429359053,0.6115081027577435,0.8
凿壁偷光-匡衡的传说,0.0,0.20187773557734828,0.04935089761055748,0.07159906157240449,0.05899520027975542,0.16431236242070246,0.05048584040483908,0.03732005805737973,0.0,0.0,0.0,0.11153299856249912,0.12681832369799634,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
制造的原理 第一季 How It's Made Season 1,,,,,,,,,,,,,,0.9285714285714286,0.5098775801840717,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
功夫萌娃,0.0,0.20187773557734828,0.04935089761055748,0.07159906157240449,0.07552022307247641,0.054770787473567485,0.05179495311878977,0.1036137374594503,0.0,0.0,0.0,0.0,0.1411846524814716,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.9244039250989866,0.9425287356321839,0.0,0.0,0.0,0.0,0.0,0.0,0.7
医院里的故事,,,,,,,,,,,,,,0.7285714285714286,0.36446120356029743,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
十方武圣,0.7547383645352661,0.5505818372411564,0.7144909899434174,0.6929416183566365,0.695858414953806,0.6025172355775816,0.7302802266873822,0.7496629813276379,0.9090909090909091,0.6279257520554783,0.0,0.11153299856249912,0.7277511825080478,0.7571428571428572,0.0,1.0,0.455340497393906,0.3140379474639573,0.3415073843684705,0.4865841636876667,0.28307509074478715,0.0,0.0,0.0,0.0,0.0,0.0,0.48587110819901075,0.5182166593974227,0.05
半蛋龙,0.0,0.20187773557734828,0.12006873059912568,0.07159906157240449,0.1369826129930709,0.054770787473567485,0.08065151467202707,0.20920065209829372,0.0,0.0,0.0,0.11153299856249912,0.1411846524814716,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
南瓜学院,0.0,0.20187773557734828,0.14625010806382102,0.0,0.13197457547842692,0.0,0.06597338816926811,0.11394131301806419,0.0,0.0,0.0,0.11153299856249912,0.16385303745267144,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
南郭先生,0.7248943813384074,0.49597215526954774,0.33569434097652445,0.3109163675783629,0.36566815804082947,0.3261160206920992,0.31384717640280907,0.35281261933921776,0.0,0.0,0.0,0.11153299856249912,0.301684134685987,0.7857142857142857,0.7388859684054163,1.0,0.7563041955164012,0.3140379474639573,0.5813563073082237,0.5905164746688408,0.4991997571787741,0.0,0.0,0.0,0.0,0.0,0.0,0.29204238870337684,0.2107542702018796,0.7
卡卡虎大冒险,0.6525381922642141,0.36385882612210907,0.3405043661585117,0.3419604927867328,0.33271690082685546,0.3137227138823811,0.24187552076932478,0.47898337356695436,0.0,0.0,0.6789460910641313,0.8751547407661585,0.28452825247544855,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.12619738359010016,0.08430170808075184,0.95
原来我早就无敌了,0.6914431495354388,0.4348273651868313,0.6915976032945746,0.627439855705546,0.6702308258091896,0.5518419271909687,0.6011735608584045,0.7081490714593422,0.0,0.4602007736344165,0.0,0.11153299856249912,0.6559680706157479,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.13896400551613072,0.33862428042553644,0.2541020319277585,0.1714820520765976,0.0,0.0,0.0,0.0,0.0,0.0,0.12619738359010016,0.2762815179817393,0.3
参娃与天池怪兽,0.0,0.20187773557734828,0.19828805268878857,0.09034795654764953,0.12097709587965116,0.0,0.020092177791540777,0.11697291422689682,0.0,0.0,0.0,0.11153299856249912,0.15333121039561537,0.7571428571428572,0.0,0.0,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.692845761740612,0.15566193685409785,0.20042256908210002,0.25
双生武魂,0.0,0.20187773557734828,0.607385454216765,0.4724014966323333,0.5344692354854685,0.4798770604909899,0.5277302571777687,0.5813752202253955,0.0,0.0,0.0,0.11153299856249912,0.5582793658021155,0.7571428571428572,0.0,0.3194215924178609,0.0,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.06667270689314406,0.04215085404037592,0.75
反派初始化,0.7130722020766604,0.4743530475829098,0.7847725353541367,0.7844649626096972,0.7441627343522254,0.709849342710321,0.7464333129345945,0.7718877164066723,0.0,0.7535311832484292,0.0,0.39305419477197406,0.7537620798215128,0.7571428571428572,0.0,1.0,0.5885190554114832,0.13896400551613072,0.5673995171741384,0.4975300164258064,0.4967074598805137,0.0,0.0,0.0,0.0,0.0,0.0,0.39809067181598845,0.28747636797400505,0.7
反派师尊的我带着徒弟们天下无敌,0.6675663711136578,0.3912484186390497,0.5166158921091377,0.470233599992833,0.5534842325752696,0.3943317238783538,0.4547711433664085,0.48539763614173764,0.0,0.0,0.0,0.4766120484108376,0.4785355940777417,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.784751779192631,0.0,0.0,0.25
反诈小分队,0.0,0.20187773557734828,0.18990210134113517,0.18837210141863373,0.19351062363198726,0.20853182727245811,0.1157492730873572,0.17287430840533763,0.0,0.0,0.0,0.11153299856249912,0.2021094292426418,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
变形联盟,0.7292704549422119,0.5039768395434489,0.44572596214603616,0.38899424710892866,0.44431535764639674,0.34115730470853484,0.3014536113302465,0.4731129224206134,0.0,0.0,0.0,0.11153299856249912,0.4056053456618856,0.7571428571428572,0.0,0.23363002583361558,0.0,0.3140379474639573,0.39545490925609034,0.41939677319637253,0.3759988711161819,0.0,0.0,0.0,0.0,0.0,0.42022893795094723,0.0,0.0,0.6
可可小爱快乐学知识,0.0,0.20187773557734828,0.45369656745221065,0.34940760433842544,0.4992039195312096,0.378951587927446,0.3313162598953648,0.4075460442854261,0.0,0.0,0.0,0.11153299856249912,0.4678579910460185,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
史上最强,0.7791643881370072,0.5953040299731688,0.6993803612377971,0.5588700715241729,0.6269734899943595,0.5516953268827327,0.5792627882273069,0.653848671366921,0.0,0.0,0.0,0.11153299856249912,0.6258875593983015,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.4361267347880087,0.4324126322492993,0.4361387673615444,0.0,0.0,1.0,0.0,1.0,0.0,0.49578161163439544,0.4151937876640391,0.75
史上最强弟子,,,,,,,,,,,,,,0.22857142857142854,0.5314544417655517,0.9619547647592744,0.227670248696953,,,,,,,,,,,,,
号牛乃唐,0.0,0.20187773557734828,0.4941733507108949,0.42486765611796967,0.5053239860928294,0.4375465511725414,0.3409708326488487,0.5539906683597815,0.0,0.0,0.0,0.11153299856249912,0.47230410980677917,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.900343354457519,0.7356321839080461,0.0,0.0,0.0,0.0,0.0,0.0,0.35
后羿,0.7795547422221452,0.5960188850433095,0.11873788259414576,0.07159906157240449,0.11003020295866757,0.054770787473567485,0.059211831811544505,0.12613690056898313,0.0,0.0,0.0,0.11153299856249912,0.10923535830178097,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,1.0,0.0,1.0,0.0,0.42489238656983913,0.31266881864799095,0.75
向着星辰的长征,0.0,0.20187773557734828,0.544332472376976,0.4068198877275072,0.35166032444688133,0.34115730470853484,0.3465334411692734,0.45201746963265116,0.0,0.0,0.0,0.11153299856249912,0.43538720816703247,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
君子无疾,0.0,0.20187773557734828,0.6699125391075443,0.6255487772433076,0.6492908513553008,0.5615465594383245,0.6805162511987338,0.6582467490207682,0.6767676767676768,0.529660129608868,0.0,0.11153299856249912,0.6590401619536037,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
君有云,0.7570596260973007,0.5548310244753254,0.7041523670009596,0.6465538504204451,0.6308423749592937,0.5536518446935563,0.822271961297823,0.6834466134888743,0.9292929292929292,0.6146122482352292,0.0,0.11153299856249912,0.6773800725194362,0.7571428571428572,0.0,0.9619547647592744,0.227670248696953,0.0,0.3041684960152025,0.2777856472521296,0.21520090843993486,0.0,0.0,0.0,0.0,0.0,0.0,0.3818234598925426,0.33976521768041407,0.05
